word,frequency
ஜான்,81594
ஓர்,81528
கவிதை,81076
இசை,81011
மாதம்,80067
பி,80001
இலக்கியம்,79490
இராஜேஸ்வரி,79003
நல்ல,78192
அல்லது,77223
ஜானகிராமன்,75739
போது,75612
ஆனந்த்,75248
உள்ளது,74523
ஆம்,73028
இவர்க,72550
வந்து,72521
அவன்,71373
நன்றி,71216
குழு,69701
மணி,69538
அகிலன்,69199
நாம்,69063
வி,68227
ஒன்று,68079
தன்,67945
மூலம்,67558
வரை,67443
கதையை,67144
தேவி,65662
செந்தில்,64749
தனது,64699
எனக்கு,64658
மு,64629
இரண்டு,64541
பாலா,64015
பயணம்,62794
நேரம்,62609
அவள்,62398
ராமசாமி,62180
ஆண்டு,61828
கு,60830
வா,59756
தேர்வு,59746
புதிய,59612
ரா,59247
பார்வையிட்டோர்,59089
எழுதுவது,58927
அசோகன்,58810
குறித்து,58738
இருக்க,58716
மாமா,58657
பாபு,58323
செ,58268
கூட,58097
கதையாசிரியர்,57998
எந்த,57968
நிலைமை,57918
அவளின்,57851
தினவார,57763
என்றும்,57523
இருந்தது,57341
அறிமுகம்,57161
வரலாறு,57001
செய்ய,56878
கதவு,56799
சமூக,56643
போன்ற,56580
செய்வதற்கு,56500
அறிஞர்,56078
மகரந்தம்,56055
பெண்கள்,56020
நாள்,55975
தமிழ்க்,55901
அறிவு,55664
அதை,55531
விளம்பரம்,55417
மட்டும்,55400
நிலையில்,55262
பக்க,55215
பதிப்புக்,53694
செல்லப்பா,53552
வடு,53473
மேகம்,53403
மெல்லத்,53384
கலைந்த,53377
ஆறாத,53178
துறந்தது,53095
எழுத்தாளர்கள்,52991
பதிலுக்காக,52980
வனப்பு,52929
எய்தவன்,52916
பேய்தான்,52832
ரோசக்காரி,52789
சுப்ரமண்யம்,52759
வந்த,52342
சென்னை,51664
இருந்த,51375
ரகுநாத்,50762
கதைத்தொகுப்பு,50586
இருக்கிறது,50555
தொடர்ந்து,50007
பாலசுப்பிரமணியம்,49665
கல்வி,49345
சுரேஷ்,49316
போல,48915
இணையக்,48833
நோட்ஸ்,48808
நாட்டுப்புறக்,48771
அப்பாவாக்கும்,48761
கல்விக்கழகம்,48680
படிக்கப்பட்ட,48660
தகவல்,48411
முகப்பு,48143
அருண்,48122
தத்துவம்,48001
நீங்கள்,47884
ம்,47737
முடியும்,47538
இன்னும்,47404
சுட்டி,47397
தலைவர்,47362
தமிழகம்,47003
என்பதை,46951
இதில்,46704
சிறு,46627
மிகவும்,46579
பிறகு,46431
மட்டுமே,46404
கிருஷ்ண,46060
அவரது,45747
சென்று,45623
தமிழக,45531
அனுபவம்,45365
மனசு,45275
வைத்தியநாதன்,45068
ஊராட்சி,44762
பேர்,44630
பெண்,44507
மொழிபெயர்ப்பு,44293
இவர்கள்,43928
வைத்து,43826
உங்கள்,43810
மத்திய,43759
ராஜேந்திரன்,43742
எல்லாம்,43662
ரமேஷ்,43640
விட்டு,43612
படம்,43196
பின்னர்,42369
போறேன்,42232
தற்போது,42024
வார,41875
மீது,41662
தொழில்,41645
சோ,41517
ஜெயகாந்தன்,41498
நேற்று,41486
வேலை,41409
கொண்ட,41308
அதில்,41275
பெருமாள்,40907
கலைச்செல்வி,40765
நடிகையாகப்,40715
தின,40690
இந்தியா,40643
ஏன்,40298
சுப்புராஜ்,40273
வருகிறது,40148
மூன்று,40148
விஜய்,40133
உடல்,40045
வேறு,39985
ராகவ்,39773
பேராசிரியர்,39750
சித்ரன்,39584
நம்பி,39582
ஒரே,39482
குரு,39393
எத்தனை,39361
பின்,39057
அமானுஷம்,39043
கிருஷ்ணன்,38796
மிக,38527
சேர்ந்த,38360
குறிப்புகள்,38244
இவர்,38198
புத்தக,38007
இளம்,37893
முடியாது,37512
கவிதைகள்,37239
கள,37215
விளக்கம்,37204
நாராயணன்,37195
செய்யவும்,37152
எழுதிய,37126
சுந்தர,36926
புதுமைப்பித்தன்,36916
மொத்த,36893
பதிவுகள்,36885
செல்வன்,36801
ஆசிரியர்,36460
கிரைம்,36216
ஒவ்வொரு,36072
இதனால்,35917
ஒருவர்,35901
அடுத்த,35886
பிரபு,35812
இப்போது,35799
நம்,35731
பன்னாட்டு,35702
சினிமா,35673
இலவசக்,35665
சுந்தர்,35604
வெ,35548
காலை,35228
உளவியல்,35186
மீண்டும்,34992
என்றார்,34880
வகை,34833
போல்,34818
சிவகுமார்,34750
ஜெயந்தி,34715
அதே,34656
அறிக்கை,34595
பார்த்தசாரதி,34511
திருப்பம்,34488
வளர்ச்சி,34435
தினகரன்,34426
எது,34374
ஜி,34321
முன்,34168
மனிதன்,34166
தொடர்கள்,34125
கோயில்,34113
முறை,34086
நந்தகுமார்,33894
மொழிபெயர்ப்புக்,33846
விகடன்,33749
ரஞ்சனி,33657
கைச்சிட்டா,33634
பெயர்,33567
கிரிக்கெட்,33550
முன்னோட்டம்,33549
என்னை,33518
சென்டிமென்ட்,33464
தினமலர்,33259
எனவே,33239
காரணம்,33187
செய்யும்,33030
தினமணி,33003
உண்டு,32915
வாரணாசி,32899
அடையாளம்,32867
என்னும்,32786
நாகலட்சுமி,32691
அனைத்து,32686
சரஸ்வதி,32673
குழந்தை,32629
குடும்ப,32544
பல்வேறு,32225
தமிழ்த்,32225
ராணி,32082
அப்போது,32038
இரு,32012
வகையில்,31996
செய்த,31970
சாந்தி,31798
மேல்,31792
த்ரில்லர்,31772
அச்செடு,31771
அதற்கு,31611
இதை,31606
சிவா,31472
குமுதம்,31414
ஆகும்,31372
இதயம்,31345
கல்கி,31217
இலக்கிய,31183
வேலைவாய்ப்பு,31107
அமைச்சர்,31082
மனித,31026
தமிழ்ச்,30967
உஷா,30913
இந்தப்,30800
வெற்றி,30785
பார்த்து,30743
தேவன்,30721
அன்று,30664
பகுதியில்,30623
சந்தோஷ்,30612
சிவக்குமார்,30328
அண்ணாதுரை,30254
யார்,30170
ஆன்மிகக்,30129
தமிழின்,30052
இடம்,29937
சரித்திர,29894
அன்பரசு,29875
மாதத்தில்,29844
மாவட்ட,29842
ஈழத்,29837
அமெரிக்க,29806
குப்புசாமி,29762
சுதாராஜ்,29745
தேசிய,29612
சந்திரவதனா,29606
கொள்ள,29597
சடகோபன்,29571
எனது,29566
எழுத்தாளர்,29557
இமையம்,29544
இதன்,29505
செல்வகுமாரன்,29503
பொறுப்பு,29500
தென்றல்,29468
முருகவேல்,29463
இராஜன்,29434
ஜகந்நாதன்,29405
கமலாதேவி,29402
கலைவேந்தன்,29352
வவுனியன்,29348
அகணி,29330
குறித்த,29320
பதில்கள்,29305
சுப்ரஜா,29304
பேசுகிறது,29284
தேர்தல்,29274
நெய்வேலி,29231
நாயர்,29179
அம்மா,29115
கூறுகள்,29096
சாவி,29089
வாசுதேவன்,29086
புனைவு,29065
விமர்சனம்,29058
உத்தி,29053
முருகன்,28981
சந்திரசேகரன்,28967
பாக்யா,28959
வந்தது,28920
அகிலாண்டேஸ்வரி,28846
சிறுகதைகளில்,28840
தினத்தந்தி,28831
செய்தி,28822
விதிமுறை,28773
ரமணன்,28754
அகமும்,28712
அனுராதா,28689
முருகானந்தம்,28658
கொஞ்சம்,28619
ராஜகுமாரன்,28578
எடுத்து,28574
நாவல்,28567
கலைஞரும்,28551
விட,28531
சேவைக்கான,28522
சிறுகதைகளும்,28518
அகில்,28516
சிறுகதைக்கு,28504
அர்ஷியா,28477
அதிக,28468
துறை,28468
சௌந்தர்ராஜன்,28464
எழுதலாமா,28459
அஜயன்,28456
ஞானசம்பந்தன்,28440
சுஜின்,28433
மின்கவி,28423
தாலமி,28421
உருவம்தான்,28401
அனுத்தமா,28400
அமானுல்லா,28398
அயல்நாடுகளில்,28397
ராமன்ஜி,28394
அகஸ்தியன்,28388
சிறுகதைக்,28371
படிப்பவனுக்கு,28371
கமலப்பித்தன்,28370
இந்திராபார்த்தசாரதி,28361
சிறுகதையாற்றுப்படை﻿,28356
ரூ,28334
கலந்து,28249
பகுதி,28249
ஆகிய,27995
முந்தைய,27890
வயது,27729
சரி,27710
கைது,27703
ஆய்வு,27671
திருக்குறள்,27533
ரூபாய்,27374
